10000 200013
46 4292 410
46 5874 4551
46 8914 1850
46 5524 1250
46 5934 2496
46 6075 1156
46 4229 2070
46 3218 4965
46 469 65
46 2498 2149
46 7039 3269
46 360 595
46 1173 1012
46 2864 619
46 6155 718
46 1266 2555
46 4124 963
46 6192 2132
46 1182 3747
46 6042 778
46 8976 316
46 1896 4655
46 5915 2572
46 6625 3848
46 3768 977
46 9855 3442
46 5160 4545
46 2067 3252
46 5697 1083
46 6467 4732
46 5270 3553
46 624 4136
46 3649 1608
46 5051 2913
46 9181 3932
46 425 129
46 4264 2510
46 2403 3200
47 9579 2179
47 6601 1618
47 9425 2222
47 6150 2007
47 9693 2601
47 2612 662
47 6366 2807
47 7617 1499
47 1310 4411
47 9226 680
47 4137 4006
47 7299 1380
47 5516 3299
47 9190 1295
47 9840 4287
47 5619 4248
47 5182 0
47 5789 965
47 5403 4561
47 8948 2603
47 6215 1463
47 6013 732
47 7995 1682
47 7712 4509
47 2210 3108
47 2501 3313
47 3016 4810
47 9147 2098
47 3223 2103
47 9077 299
47 8359 4820
47 1161 269
47 5141 834
47 2318 2740
48 1744 3618
48 8728 4614
48 8701 1664
48 6869 4927
48 6251 4718
48 5521 3094
48 1575 4195
48 4057 925
48 5232 3798
48 5265 4544
48 6042 182
48 2516 3283
48 7758 957
48 3806 4141
48 7256 4433
48 7686 511
48 5556 4622
48 1269 4350
48 7574 2441
48 7439 4967
48 5516 4939
48 6576 4503
48 3611 3250
48 4314 183
48 3947 2865
48 3035 1157
48 8034 1968
48 5139 4256
48 1738 590
48 4560 3573
48 111 3179
48 6039 4103
48 5075 532
48 4177 4437
48 9393 1270
48 7786 3684
48 3128 106
48 8299 2702
48 3539 3208
48 3655 556
49 8165 917
49 9106 2660
49 4798 4424
49 7473 4838
49 1501 1238
49 2465 4673
49 4496 4865
49 6056 3092
49 5065 2082
49 1459 2024
49 4649 4000
49 8823 1470
49 537 3676
49 8540 718
49 6079 4030
49 221 4448
49 3129 2476
49 102 1974
49 7829 4043
49 6838 2893
49 9066 3910
49 4023 2105
49 255 2758
49 4079 2734
49 6010 2496
49 500 652
49 9104 4810
49 8735 599
49 6984 867
49 1637 1620
49 4056 2007
49 6537 1200
49 6845 2414
49 5634 4078
50 5329 2755
50 4875 975
50 4253 2656
50 7402 4696
50 4692 4532
50 6647 2319
50 9744 472
50 8001 3408
50 5267 1635
50 3277 1278
50 7201 45
50 7367 3447
50 5543 3437
50 9835 1198
50 2422 258
50 1957 2424
50 4854 1427
50 3478 3135
50 5011 3684
50 613 3453
50 8369 3861
50 3493 4601
50 4436 2415
50 9383 1460
50 6463 4327
50 8332 1851
50 6624 3432
50 3138 56
50 2405 312
50 8787 4476
50 92 3669
50 1603 317
50 2716 4583
50 4601 2636
50 7060 4070
50 2528 4585
50 8521 854
50 1645 3383
50 5451 4286
50 5039 4378
50 3607 4190
50 6502 3753
50 3810 1049
50 96 2703
50 6539 398
50 8916 4113
50 803 2122
50 3513 2674
50 8947 490
51 1874 850
51 1441 2483
51 3274 4203
51 7839 1831
51 3204 1136
51 9719 4251
51 4585 3086
51 2202 696
51 8525 4576
51 4729 1768
51 2086 4693
51 6561 890
51 4169 1950
51 8119 4656
51 5951 3850
51 8040 474
51 4257 367
51 6879 4161
51 226 3255
51 7511 3424
51 9100 335
51 1175 1864
51 8861 1346
51 3043 1288
51 8953 217
51 9442 3637
51 2301 2624
51 1601 4071
51 5525 1607
51 1355 4434
51 4563 3363
51 7940 4617
51 555 285
51 7993 4686
51 3479 2083
51 4965 4778
52 9317 4881
52 9083 4810
52 1601 3223
52 5947 2509
52 7434 1205
52 6415 2710
52 1334 3130
52 689 3767
52 3616 1899
52 9402 113
52 2769 15
52 9160 1386
52 4476 1165
52 4685 4306
52 640 1438
52 833 3490
52 3391 3494
52 6070 2050
52 6822 1785
52 6424 3758
52 295 3696
52 7178 3756
52 1842 652
52 8752 3734
52 9311 3456
52 7675 176
52 3612 1631
52 1090 4492
52 2992 1946
52 2010 2947
52 7322 738
52 9393 1940
52 2378 4420
52 2504 3282
52 9606 4283
52 1197 2297
52 9810 3278
52 1003 522
52 387 4410
52 8308 140
52 6767 4349
52 9862 4324
52 1015 1801
52 4327 2934
52 4802 4946
52 3580 647
53 8157 1319
53 8093 2460
53 4056 796
53 6868 643
53 3343 2380
53 4980 3565
53 3253 2621
53 1487 4913
53 1454 822
53 8929 645
53 5707 1452
53 4480 4743
53 4910 750
53 5857 767
53 6398 266
53 281 2681
53 4693 4291
53 6803 1982
53 3171 1737
53 2389 4407
53 5581 4981
53 3803 830
53 9117 2106
53 7709 4464
53 759 4710
53 2118 1982
53 5932 1400
53 3585 4709
53 4960 30
53 5651 490
53 1925 584
53 1603 4900
54 253 2119
54 6775 3840
54 731 3613
54 2384 4668
54 9192 4294
54 6034 2433
54 8211 4213
54 8691 1440
54 3549 4451
54 5607 907
54 5700 248
54 7956 3176
54 7061 2235
54 9458 4019
54 5995 1124
54 9676 1876
54 6790 78
54 6048 2425
54 4844 891
54 7654 1032
54 9740 4109
54 2374 3800
54 2984 458
54 2993 1128
54 3361 1496
54 4818 3398
54 155 3122
54 6928 4873
54 2379 4065
54 6106 3974
54 4638 4468
54 848 1633
54 1294 633
54 8696 2838
54 2009 2755
54 608 3361
54 7460 1464
54 4804 996
55 1840 2018
55 8921 2948
55 9653 2131
55 6734 209
55 9753 2151
55 794 68
55 9275 3129
55 265 185
55 5048 2736
55 2033 865
55 545 2174
55 9941 1145
55 5447 3131
55 6467 1793
55 5825 2898
55 74 1916
55 3211 2931
55 9931 875
55 6920 3564
55 1557 229
55 9255 1169
55 4614 4099
55 9199 1745
55 5491 1643
55 6191 4348
55 8926 3821
55 6750 4872
55 1724 1447
55 7953 2168
55 5052 2337
56 2837 555
56 643 3149
56 9512 1010
56 6847 1328
56 3827 36
56 5631 4497
56 8796 4742
56 4033 4681
56 3770 528
56 3556 2357
56 3493 350
56 3539 4539
56 6859 4397
56 7710 3325
56 5180 1572
56 1803 575
56 2410 3694
56 5810 4743
56 4037 4812
56 293 2595
56 6271 4473
56 6563 299
56 699 2951
56 8616 3548
56 2708 693
56 9479 571
56 3098 1286
56 7914 1503
56 180 4994
56 6786 2199
57 6274 4382
57 3112 12
57 2479 411
57 9822 659
57 8831 4281
57 2418 2174
57 1063 2391
57 9021 4187
57 6592 2562
57 9513 3889
57 2112 3923
57 5992 4438
57 1451 1605
57 9362 3361
57 2745 3758
57 8104 2948
57 6988 2489
57 8601 801
57 2032 4605
57 2656 548
57 9581 967
57 3466 541
57 4419 4962
57 1266 1671
57 3802 2490
57 3347 4146
57 8112 1214
57 6323 2048
57 1893 438
57 2852 3734
57 2561 249
57 4167 2112
58 2111 442
58 9947 4343
58 2010 3648
58 196 2057
58 9288 168
58 3816 3940
58 2695 1314
58 3431 1185
58 9802 2484
58 2864 1650
58 1697 2360
58 2473 230
58 2556 2702
58 5284 2774
58 4375 878
58 2983 1646
58 8428 2414
58 2957 3549
58 3994 4156
58 4392 865
58 4886 1105
58 4161 307
58 8011 651
58 3223 989
58 1682 3370
58 8127 1300
58 4817 374
58 7837 2791
59 317 4159
59 3067 2345
59 769 765
59 6003 3925
59 3875 4906
59 1639 4766
59 427 1208
59 1262 570
59 1854 1
59 355 1477
59 6533 1336
59 2210 3111
59 7297 4750
59 806 1756
59 6768 4965
59 5715 3080
59 9618 969
59 734 3764
59 9519 4529
59 664 2296
59 9739 4310
59 3169 3103
59 6818 3205
59 331 2698
59 6382 3777
59 8293 2575
59 9995 78
59 2437 3937
59 8177 121
59 4644 3427
60 5479 3077
60 6188 2340
60 550 4377
60 7472 4321
60 5978 4895
60 3981 2343
60 8684 802
60 6783 3142
60 7001 520
60 3634 353
60 4663 3256
60 7394 1630
60 5962 1045
60 1769 3054
60 3093 1377
60 2441 472
60 2188 1518
60 9688 4059
60 2023 1914
60 7188 2698
60 4730 4578
60 587 3520
60 2993 4968
60 858 2736
60 4197 750
60 3873 2429
60 3759 1052
60 6338 2543
60 4106 1538
60 6582 3003
60 6340 3140
60 3430 212
60 3550 3012
60 1465 2468
60 1914 0
60 1348 1864
60 9489 3135
60 7579 3160
60 4279 4362
60 9189 3570
60 2160 52
60 2058 858
60 2249 4164
60 1941 2102
60 2265 3641
60 5475 3550
60 9542 3933
60 6830 2990
60 4937 1243
60 1689 4448
61 598 4346
61 3714 649
61 8445 1688
61 4047 755
61 8622 3823
61 7427 542
61 2440 3395
61 9807 1494
61 67 2043
61 7988 512
61 4083 3262
61 3362 712
61 9497 2684
61 3246 4566
61 5660 9
61 6792 4827
61 4645 589
61 7598 2984
61 3273 2169
61 7337 2144
61 3797 213
61 2868 4991
61 9687 457
61 7737 2854
61 9957 2955
61 3708 1240
61 5843 150
61 1182 4725
61 6211 207
61 6468 315
61 5985 4727
61 9596 4415
61 4243 1802
61 1957 2687
61 8008 1251
61 2349 4109
61 4497 3948
61 3076 3527
61 6777 3103
61 2752 1036
61 4030 2045
61 6856 1875
61 7694 3593
61 4203 4728
61 3321 2374
61 9131 1057
61 3904 1743
61 4547 3793
62 4715 2555
62 6020 3589
62 5516 1866
62 6580 1163
62 1372 1808
62 369 894
62 3352 3530
62 7739 2488
62 1301 1216
62 6751 3707
62 1980 628
62 4597 4161
62 7660 1105
62 8860 2315
62 8758 4538
62 9939 4131
62 5204 855
62 4726 1529
62 6863 3776
62 736 1583
62 8224 3279
62 5177 1822
62 5565 3515
62 9386 4763
62 9984 643
62 7367 1754
62 9479 1800
62 109 104
62 516 4151
62 4350 1061
62 8290 182
62 581 3093
63 3362 4816
63 3929 3153
63 8964 3090
63 2736 176
63 2228 2824
63 9332 2454
63 5715 3735
63 3110 177
63 8610 2399
63 1650 2974
63 730 3298
63 6400 468
63 3272 3758
63 939 4124
63 5632 317
63 432 3777
63 2352 338
63 1686 3991
63 6695 4907
63 3794 2474
63 583 3860
63 2950 1598
63 8772 1415
63 2783 359
63 2815 3113
63 868 718
63 7441 1219
63 7757 582
63 6272 2272
63 2751 1265
63 8950 1610
63 3026 2709
63 7734 3029
63 4321 3969
63 6249 3126
63 5104 1363
63 630 4534
63 664 1336
63 9594 4000
63 1999 4462
63 6463 4176
63 6224 4522
63 8450 3948
63 9900 383
64 6308 2653
64 4808 4646
64 1227 2003
64 2974 2950
64 982 4897
64 2834 2853
64 8329 427
64 387 1111
64 8616 78
64 7769 398
64 8518 3187
64 7977 1677
64 9211 3125
64 141 2937
64 7761 4151
64 4169 2914
64 1822 651
64 4873 2375
64 4769 4836
64 335 1909
64 5138 350
64 1652 3776
64 4502 347
64 7452 322
64 1658 511
64 5506 2709
64 4614 2895
64 754 2183
64 427 4446
64 8872 3214
64 5124 4420
64 2936 694
64 7549 3360
64 6398 3781
64 8061 1653
64 589 1502
64 1532 2141
64 7155 1430
64 7881 3942
64 8836 3926
64 5320 1682
64 2803 4870
64 7001 15
64 5516 67
64 3924 139
64 8216 3621
65 7589 3092
65 1158 3403
65 7837 3515
65 7291 3980
65 1206 4300
65 9784 2303
65 2246 3450
65 1736 4263
65 8711 255
65 2559 3367
65 3583 862
65 2122 4910
65 8346 3913
65 2669 4023
65 9526 3836
65 2033 1437
65 3217 1060
65 4321 473
65 9732 3577
65 556 474
65 285 707
65 4760 688
65 2171 1747
65 6923 2480
65 6134 3177
65 7252 4653
65 8417 1839
65 2129 835
65 2773 951
65 7133 2911
65 2443 337
65 6710 1538
65 1121 2146
65 9452 4099
65 6510 4942
65 1670 2856
65 7566 4613
65 4829 4198
65 5089 897
65 9799 41
65 934 1539
65 6927 2888
65 5246 3886
65 724 3494
66 9279 4637
66 8797 3737
66 8993 3239
66 4362 403
66 6972 2584
66 7097 717
66 1759 1107
66 6329 4017
66 8376 3622
66 1049 880
66 5869 3612
66 4137 4681
66 1907 2927
66 1785 540
66 588 7
66 4513 1696
66 6923 44
66 9764 1353
66 2794 824
66 8730 3826
66 2574 4855
66 286 2836
66 4236 4523
66 422 4785
66 4621 2942
66 5321 1153
66 8045 243
66 7875 4763
66 8731 4511
66 7913 4419
66 1404 3032
66 2258 2652
66 2671 2733
66 5791 797
66 3180 1016
66 1688 4050
66 4035 2288
66 7077 4079
67 8292 4541
67 2497 957
67 1298 1433
67 6918 1894
67 4510 1011
67 6686 4658
67 1053 2932
67 3303 4999
67 978 3443
67 1329 3818
67 1129 2991
67 9824 1453
67 7857 3306
67 8483 4547
67 3618 1648
67 9404 4797
67 794 4833
67 4318 1692
67 8498 3111
67 7398 3028
67 9117 1956
67 9947 962
67 6833 104
67 5782 1027
67 6478 550
67 2188 776
67 6355 4761
67 5892 4938
67 5684 3037
67 3395 4095
67 2057 4137
67 1979 3870
67 1806 1458
67 2652 4135
67 7957 2735
67 8559 3020
67 437 4438
67 2380 4319
67 4054 2331
67 6402 1851
67 2572 547
67 5964 3238
67 4135 1778
67 435 4540
67 6262 3640
67 6836 1753
67 3107 4317
67 8651 4354
67 668 1174
67 6516 3256
67 359 181
67 6011 4210
67 8171 4915
67 7636 4543
67 184 2407
68 2165 4425
68 7030 3155
68 2612 159
68 6989 1672
68 3492 4362
68 1315 3749
68 9060 4385
68 7942 4389
68 7277 3735
68 2401 3398
68 657 864
68 925 359
68 5671 2136
68 9843 387
68 4165 1929
68 589 3223
68 3537 3908
68 6509 1973
68 8419 219
68 4932 1120
68 421 3437
68 4748 1438
68 3853 3703
68 1661 2155
68 1594 1109
68 430 556
68 4101 1157
68 3420 2021
68 5292 4614
68 3739 243
68 4807 1219
68 2326 4835
68 3555 4537
68 4227 509
68 1416 3881
68 9442 1740
68 7893 4147
68 8495 3755
68 2693 2059
68 6883 4052
68 5663 988
68 5745 131
69 5191 3013
69 5680 2408
69 2940 4785
69 181 2451
69 571 2627
69 6109 962
69 3304 2456
69 6948 223
69 2098 1746
69 9001 2789
69 8733 2419
69 7940 1009
69 5700 1350
69 5753 489
69 229 3124
69 7180 3247
69 3125 4096
69 5186 2865
69 1641 72
69 4976 2999
69 1683 651
69 4074 4226
69 5223 1992
69 8763 2922
69 4111 2973
69 3769 1094
69 9604 146
69 7033 2494
69 4239 4572
69 7467 109
69 9878 422
69 7909 4816
69 6581 4178
69 2430 1937
69 9813 4570
69 1534 3141
70 5809 1916
70 1604 1298
70 9593 4467
70 738 4434
70 1055 2799
70 1647 313
70 4425 4367
70 6592 3414
70 8563 4937
70 2896 4133
70 3964 583
70 7819 1068
70 4048 1103
70 7937 3100
70 5381 2445
70 6568 2143
70 3538 4973
70 6372 1578
70 9659 636
70 4235 138
70 5686 4977
70 7392 4939
70 5374 1662
70 9956 1056
70 4847 1619
70 1158 913
70 8202 106
70 3471 4166
70 3654 2650
70 5974 3768
70 6991 4467
70 8520 900
70 6876 1072
70 2156 1408
70 2902 1343
70 7906 744
70 6422 807
70 9289 4284
70 8481 4379
70 8068 2464
70 6140 1756
70 3609 2551
70 4286 797
70 6462 2370
70 8635 4296
70 1917 2171
71 5722 253
71 501 337
71 1515 4035
71 3082 449
71 9222 15
71 8988 3585
71 2012 82
71 2373 3139
71 2917 2804
71 1813 2748
71 5169 2251
71 2875 3392
71 1264 3675
71 1951 1456
71 9584 707
71 746 211
71 6410 4462
71 7648 1731
71 771 615
71 6725 794
71 4749 448
71 4608 1496
71 1637 4670
71 7058 817
71 231 3283
71 772 1572
71 7769 2495
71 8780 3029
71 7863 2148
71 4264 1802
71 5104 268
71 1846 1575
71 3854 2967
71 7603 3867
71 2000 4741
71 673 3913
71 1088 3343
71 4446 3446
71 3529 1572
71 9212 4140
72 6694 4691
72 8763 374
72 5393 1138
72 4691 1939
72 7896 2239
72 5647 3751
72 2935 3059
72 8280 2760
72 269 2870
72 8389 4265
72 1071 505
72 8032 3230
72 7367 510
72 4792 2362
72 770 1024
72 7364 1006
72 5334 557
72 1544 1289
72 9422 373
72 500 78
72 3053 1271
72 3256 4285
72 2790 3795
72 2549 217
72 6890 2882
72 8585 4029
72 2493 1043
72 7684 3054
72 1282 3801
72 277 3415
72 3494 295
72 4338 595
72 7388 4943
72 8865 3850
72 1375 4921
72 5030 33
72 9909 871
72 222 3883
72 7904 4707
72 1791 2939
72 233 2125
72 7350 4664
72 5511 2095
72 6255 140
72 8831 1515
73 7213 4897
73 1483 2462
73 2977 1924
73 3157 3551
73 9107 4777
73 4007 2964
73 7115 3820
73 5429 1046
73 9942 2493
73 1889 3817
73 1607 1167
73 6299 3822
73 382 609
73 7927 1918
73 221 643
73 9516 1019
73 5997 4703
73 4648 2098
73 5310 132
73 446 3449
73 8804 55
73 4151 575
73 3524 2499
73 7835 2305
73 2568 4830
73 9205 2006
73 6477 2795
73 8200 1698
73 9587 4307
73 8634 4328
73 7256 4175
73 6092 1191
74 5939 2123
74 9949 3795
74 9165 2168
74 7925 3382
74 1731 3465
74 8438 2603
74 8845 405
74 3815 824
74 3818 2701
74 6601 4758
74 2770 4354
74 8505 1146
74 2965 2136
74 1968 984
74 648 2517
74 8374 4039
74 5004 3114
74 8377 3478
74 9269 2949
74 5976 534
74 5897 56
74 4917 919
74 5821 3804
74 7639 1337
74 4196 657
74 4272 804
74 4609 3782
74 1649 2469
74 5294 2475
74 2826 2134
74 6946 3059
74 3159 4438
74 6382 2467
74 4290 3048
74 7047 0
74 450 2326
74 5237 550
74 603 4208
74 8133 3761
74 6875 4633
74 1275 1310
74 7493 1713
74 2482 4051
74 9504 3308
74 7621 135
74 4466 234
74 8194 1066
74 5455 2639
74 7520 2665
75 6582 3091
75 2929 4340
75 3159 500
75 9997 2741
75 6771 577
75 3289 1981
75 369 4785
75 3139 4455
75 3815 3920
75 3905 4142
75 5509 716
75 3399 1416
75 6395 347
75 5389 2799
75 3755 4603
75 2232 4908
75 6100 4394
75 4028 2940
75 9060 4542
75 5609 265
75 6002 656
75 157 2631
75 5766 701
75 465 182
75 7753 4594
75 7808 1760
75 7627 4889
75 5964 3360
75 4827 1207
75 5598 249
75 8180 4752
76 1158 552
76 6581 765
76 9851 4838
76 2430 4937
76 977 4391
76 4947 1675
76 694 2178
76 2303 4711
76 933 4813
76 7776 4030
76 3703 967
76 2810 3246
76 8168 3718
76 4887 4250
76 7150 3323
76 6902 1246
76 8394 2037
76 3367 3622
76 2515 1288
76 4644 52
76 6226 3399
76 1020 1142
76 9532 4511
76 2088 1164
76 4826 19
76 1089 1486
76 9040 2695
76 5477 1384
76 7411 1967
76 3932 1915
77 5616 1392
77 442 2862
77 2050 3442
77 5528 3167
77 6011 3588
77 6745 3526
77 1755 789
77 760 421
77 8629 4723
77 1033 3615
77 759 515
77 1480 4993
77 5212 4564
77 3511 4908
77 1800 1961
77 2761 3676
77 3412 2439
77 1953 950
77 5419 2642
77 3639 3628
77 7702 3533
77 4262 3855
77 7967 1178
77 2831 2880
77 2968 3071
77 9766 1200
77 3240 1019
77 1717 4909
77 9440 3490
77 7909 1062
77 9799 2557
77 466 2611
77 6693 1710
77 4535 2916
77 4861 3956
77 9428 3379
77 1334 1119
77 8175 2145
77 3784 2535
77 1669 989
77 7174 436
77 2415 4210
77 6495 1984
77 7483 154
77 8991 4767
77 4307 103
77 9210 2755
77 1303 1554
77 9029 2865
77 4040 2369
78 6349 1372
78 848 2157
78 3260 3931
78 7462 1783
78 8441 4437
78 1464 3554
78 2962 70
78 8025 1885
78 7119 4949
78 6747 675
78 5987 89
78 1798 990
78 6189 3444
78 8354 1056
78 8149 3008
78 8437 2804
78 9462 2074
78 5078 790
78 8784 4007
78 7688 2681
78 8431 2256
78 925 2189
78 3105 1919
78 9501 241
78 5623 1510
78 8722 937
78 3492 4331
78 7273 4732
78 8311 4799
78 1985 380
78 6279 3794
78 2569 2851
78 4020 1122
78 3328 2509
78 2899 3133
78 6003 878
78 292 1639
78 4879 429
78 5189 4074
78 6660 4167
78 6408 4421
78 7740 4166
78 659 4098
78 5551 2928
79 419 3332
79 8954 2973
79 9973 227
79 5517 4361
79 5495 1069
79 8199 654
79 2837 4751
79 7523 4659
79 8174 3434
79 9476 558
79 2781 3969
79 7016 1036
79 749 595
79 4296 2560
79 3661 1577
79 1135 2432
79 6942 377
79 2289 4976
79 7811 2368
79 6865 200
79 5233 107
79 7731 273
79 2771 542
79 8545 855
79 2893 4782
79 520 2245
79 6049 399
79 9415 4793
79 5369 1497
79 4127 4590
79 3019 1483
79 8073 525
79 611 2197
79 8337 1108
79 2833 3106
79 9706 1329
79 9183 4036
79 7195 4161
79 1599 2960
79 6043 4624
80 6360 2089
80 8013 194
80 5657 962
80 1151 3991
80 4163 4304
80 1024 1632
80 6091 4983
80 7414 4520
80 2438 4206
80 4320 3464
80 3918 2891
80 5631 3070
80 7033 1868
80 7206 513
80 5424 1082
80 1811 3046
80 5428 2870
80 9069 2966
80 8130 797
80 4243 3410
80 1287 3000
80 9441 2341
80 377 1626
80 6074 120
80 4039 473
80 9352 1618
80 7248 4953
80 7869 4681
80 995 3569
80 1599 3663
80 3350 462
80 4864 295
80 3186 1695
80 3442 950
80 1341 2304
80 7012 1554
80 5530 1263
80 9543 1606
80 8727 3595
80 3816 620
80 4235 1103
80 7623 1799
80 1140 418
80 707 1361
81 9643 2124
81 4803 671
81 805 3308
81 9041 3241
81 6902 2714
81 3030 4750
81 6728 2451
81 9204 4482
81 7361 1856
81 6781 4609
81 9877 3788
81 2819 3486
81 2310 235
81 301 4255
81 4043 3605
81 7182 753
81 9713 3644
81 1630 3860
81 8375 110
81 1469 1037
81 4236 3781
81 5220 2151
81 4488 3338
81 7130 3502
81 1353 3234
81 7693 2434
81 828 995
81 5621 686
81 8491 3825
81 3132 4263
81 1112 3781
81 9521 167
81 9102 820
81 1291 3832
82 4103 4017
82 3100 2864
82 7866 2994
82 4716 2463
82 7741 3774
82 2336 2224
82 9046 1234
82 7027 4723
82 1457 1781
82 5074 9
82 2318 1339
82 1427 1113
82 7534 4446
82 770 4556
82 5184 1982
82 1093 1701
82 2086 954
82 3415 4080
82 3375 4569
82 8917 948
82 6430 2387
82 5007 3660
82 7599 1335
82 7836 4983
82 4253 3639
82 6650 2279
82 5201 2811
82 8020 3075
82 425 4077
82 1939 2465
82 9844 1168
82 1762 3648
82 2154 4539
82 7507 1207
82 7527 854
82 2364 4156
82 9857 2288
82 232 3815
82 7722 3730
82 180 4310
82 9753 2403
82 1357 4657
83 159 700
83 1023 3261
83 6798 2253
83 2965 175
83 5827 4303
83 3867 4708
83 8484 914
83 5774 2652
83 6394 3678
83 2931 1221
83 598 441
83 1705 2448
83 3893 1756
83 5808 2478
83 2847 4667
83 4861 1860
83 4925 4893
83 840 1586
83 5893 3041
83 7082 1959
83 5254 4729
83 5991 3045
83 2700 2468
83 8121 1776
83 9446 4508
83 8823 3929
83 5280 4177
83 9368 4099
83 3872 1377
83 3189 3842
84 1876 2867
84 897 135
84 7424 1720
84 1051 4031
84 9658 24
84 951 3732
84 7727 3896
84 2243 3354
84 3847 1942
84 2946 1420
84 767 1625
84 7331 2299
84 8627 4068
84 6330 2256
84 7524 3169
84 1798 2967
84 7707 3627
84 8221 4637
84 482 3597
84 6644 3081
84 3518 3416
84 1297 1968
84 9662 2989
84 6305 4524
84 7141 3869
84 5499 567
84 6312 3770
84 7130 4406
84 9821 4917
84 3530 3989
84 1902 987
84 1134 4306
84 4135 3528
84 6535 198
84 2597 4902
84 6664 1601
85 3921 2949
85 831 1119
85 7989 47
85 5902 3890
85 8662 1372
85 2905 1613
85 5562 1671
85 3384 3821
85 6681 40
85 2748 886
85 9745 965
85 3382 1668
85 8290 853
85 6817 213
85 9957 910
85 8014 48
85 4761 2369
85 8802 1887
85 1427 3606
85 7653 928
85 8512 1063
85 8877 427
85 7434 3079
85 5508 2202
85 5524 155
85 4618 1488
85 101 3045
85 5272 3582
85 9816 4382
85 6753 2061
85 4547 2541
85 152 1509
85 3163 2540
85 4018 3783
85 7671 812
85 8250 4133
85 2089 3665
85 4482 1071
85 2091 4501
85 2580 4778
85 6859 3447
85 114 2337
85 5841 4401
85 2105 2863
85 2287 1924
85 9083 4100
85 2746 1543
85 6696 4352
85 7065 1845
85 7075 1889
85 3295 940
85 709 2247
85 5321 4993
85 8921 3486
85 4128 1673
85 3549 568
86 5860 398
86 2705 4745
86 561 2371
86 2096 3895
86 9378 4760
86 4425 2421
86 8386 1327
86 706 2664
86 2044 2215
86 8327 573
86 5275 440
86 1184 1588
86 7844 1477
86 4457 3295
86 9566 1664
86 4745 4691
86 5519 3851
86 8376 4756
86 7451 4998
86 6714 282
86 2579 4854
86 8752 2234
86 8565 1995
86 6796 3326
86 4489 988
86 5671 1536
86 8591 1468
86 2463 2547
86 5031 4
86 2189 751
86 296 3350
86 6337 1134
86 3294 3577
86 9855 4972
87 8311 1582
87 3012 1611
87 5991 3151
87 5245 1347
87 8145 847
87 7390 3499
87 2278 4432
87 3255 1585
87 2283 3308
87 4705 1678
87 8589 1117
87 5753 4684
87 2174 4665
87 1175 3429
87 2690 1744
87 9766 2070
87 5512 3871
87 9010 3877
87 4541 4303
87 8375 4461
87 8704 3084
87 2485 751
87 3265 2130
87 9066 4064
87 1419 1244
87 7365 1195
87 9323 4020
87 7973 4220
87 7360 4273
87 6419 912
88 8010 4067
88 3936 3604
88 3524 3917
88 5836 2001
88 3186 3804
88 3543 3474
88 7475 3802
88 5384 4476
88 1728 1619
88 1038 2107
88 8780 115
88 9459 690
88 9433 4665
88 5980 1280
88 4234 29
88 6423 3409
88 9613 3745
88 6401 3772
88 9378 3039
88 8124 2358
88 9877 3477
88 8723 3378
88 6755 190
88 5174 1301
88 6498 2824
88 3447 2237
88 7782 557
88 8733 1103
88 2735 972
88 6061 785
88 282 281
88 9689 2801
88 323 2916
88 8318 1371
88 2774 4705
88 5193 1689
88 2016 4597
88 5206 4997
88 651 2200
88 2284 1763
88 4981 2826
88 9515 85
88 4735 2705
88 2229 3140
89 1833 761
89 3692 246
89 2128 2458
89 3982 1358
89 9097 1990
89 957 281
89 291 2590
89 881 2080
89 2891 891
89 7390 1929
89 4535 371
89 2532 1852
89 6092 3823
89 8941 745
89 9954 1502
89 795 2858
89 3569 2311
89 8445 1884
89 3870 260
89 9793 956
89 8368 4631
89 4563 698
89 9085 4229
89 9852 4368
89 4443 919
89 3129 2996
89 7420 2093
89 6344 2054
89 5642 4570
89 3639 3305
89 1439 2685
89 3476 421
89 6336 599
89 5162 1150
89 5312 1757
89 3765 1106
89 528 1107
89 9427 3823
89 6743 1723
89 6408 3388
89 4506 1650
89 253 3738
89 125 1946
89 3643 1787
90 5560 4800
90 366 541
90 9022 4828
90 8832 1425
90 4699 3902
90 8887 2099
90 9116 4698
90 3619 2991
90 1276 4553
90 6675 1681
90 4511 633
90 2949 1668
90 4682 2161
90 4351 1364
90 3371 2527
90 4763 1476
90 9312 2645
90 2105 205
90 4171 4511
90 951 1269
90 6347 1022
90 5872 212
90 5137 366
90 4490 3788
90 9029 3731
90 7206 1573
90 6230 2674
90 9688 3732
90 1194 1271
90 2967 3972
91 3032 3948
