5000 40000
114 4892 1570
114 4935 103
114 4334 118
114 2352 731
114 2166 462
114 3661 1862
114 1398 355
114 2018 934
114 1729 353
114 4505 1177
114 676 1651
114 4289 880
114 3213 1469
114 1728 780
114 4072 399
114 2266 616
114 4215 418
114 4031 181
115 1210 1819
115 3073 222
115 3609 1899
115 1537 1712
115 2568 162
116 4831 337
116 3017 1925
116 4948 1073
116 1728 261
116 3365 1386
116 2938 1456
116 581 1839
116 2484 120
116 3770 7
116 4692 632
116 3517 1230
116 2447 40
116 1274 1221
116 1637 247
116 1574 819
117 835 96
117 704 1237
117 4310 1147
117 2261 462
117 1133 237
117 2609 361
117 4793 178
117 482 1846
118 1189 588
118 4065 270
118 2268 1397
118 363 1291
118 3827 1106
119 871 1355
119 4186 914
119 1137 814
119 488 1135
119 1625 1765
119 2721 1242
119 3707 440
119 3883 1670
119 4569 1922
119 512 403
119 3452 498
119 3413 1093
119 3238 482
119 3283 1881
120 1130 1546
120 4634 1452
120 3250 1390
120 4505 26
120 1020 589
120 934 735
120 4077 477
120 2106 1079
120 3892 234
121 2478 1024
121 399 944
121 3672 703
121 4049 1995
121 145 1520
121 4151 705
121 1533 475
121 3197 1662
121 2356 766
121 1867 619
121 2993 1993
121 2239 1333
121 3181 906
121 2815 1197
121 4314 40
121 2863 1175
122 342 1556
122 3276 1610
122 3513 1085
122 4719 563
122 4355 1406
122 3439 156
122 2469 1281
122 1078 501
122 2043 317
122 3491 1201
122 3085 352
122 1337 25
122 4624 82
122 3766 1359
122 1476 500
122 2081 260
122 128 1648
122 2058 260
122 1544 650
122 4821 1584
123 4818 57
123 3193 1529
123 463 1339
123 3351 1625
123 1247 12
123 2489 1205
123 3217 1142
123 3124 417
123 4394 1166
123 2086 1284
124 323 1029
124 1964 1971
124 3253 816
124 2807 1029
124 388 264
124 2400 1203
124 3839 188
124 1601 1854
124 4770 1174
124 3664 281
124 4025 804
124 4222 376
124 1377 1712
125 3116 1754
125 2998 204
125 3369 1903
125 4600 913
125 1081 1020
125 4381 9
125 4540 1794
125 723 1229
125 2154 51
125 3942 1615
125 2021 283
125 2939 875
125 3118 621
125 1621 602
125 327 1656
125 4228 1331
126 4670 1259
126 1651 1754
126 1835 1380
126 4318 576
126 788 1400
126 4530 190
126 1941 1817
126 1912 1762
126 861 133
126 423 412
126 1691 1676
126 3070 700
126 3219 1762
126 2728 3
126 2879 1245
126 1719 1556
126 3829 17
126 4355 304
126 3551 776
126 3599 138
126 4158 532
126 1940 1662
127 4142 1155
127 1436 1791
127 869 1120
127 2912 634
127 2931 308
127 4181 1835
127 3376 1066
127 808 1306
128 1924 1186
128 2462 1053
128 4272 1744
128 155 277
128 1240 1027
128 404 141
128 4708 981
128 2505 1884
128 3497 319
128 2101 1421
128 950 1856
128 1095 256
128 2674 1258
128 1605 654
128 3376 427
128 2138 1621
128 663 188
129 2755 1303
129 1951 1862
129 4871 1607
129 889 709
129 2151 471
129 2433 517
129 4179 1769
129 3726 1336
129 4562 271
129 4576 762
130 2614 154
130 2599 236
130 4320 738
130 1611 289
130 4598 1301
130 2749 12
130 4167 781
130 3389 533
130 1757 677
130 1820 437
130 2935 732
130 4611 1390
130 1995 1886
130 3450 1215
131 645 897
131 338 256
131 878 358
131 4260 1118
131 354 1433
131 1973 1437
131 3816 488
131 1451 1191
131 873 5
131 3492 203
131 3001 263
131 144 1412
132 3481 198
132 3760 1847
132 4102 1913
132 4159 960
132 1841 1521
132 693 1222
132 1876 1723
132 4319 286
132 4158 1500
132 2026 598
133 2266 1275
133 4312 736
133 4535 1611
133 4286 1779
133 3457 1587
133 2663 385
133 282 129
133 4494 393
133 4153 1634
133 710 1531
133 1495 825
134 2218 1509
134 231 865
134 3918 1405
134 1438 394
134 3798 1782
134 998 1848
134 4493 1186
134 1412 1019
134 3170 942
134 227 946
134 4270 1704
134 4459 1813
134 577 497
134 2098 806
134 2782 96
135 1449 182
135 4790 91
135 4536 1761
135 2335 1688
135 576 317
135 2488 940
135 4860 1628
135 3160 790
135 572 1841
135 3461 669
135 4209 411
135 4313 647
135 4271 949
136 1872 874
136 1135 528
136 746 198
136 2849 757
136 692 1483
136 4393 1303
136 3202 421
136 1865 1520
136 4146 681
136 1510 1534
136 4373 921
136 4065 1019
136 3566 1587
136 3608 1294
136 926 1551
136 577 1927
136 2178 1690
136 1326 1709
136 4978 1240
136 3839 1541
136 3223 1256
136 3000 320
136 3625 1287
136 2567 1513
136 2057 420
137 1943 176
137 1795 765
137 1659 1595
137 1935 819
137 1520 117
137 4961 1105
137 1067 324
137 2837 1983
137 1545 1554
137 4530 1364
137 4161 1625
137 3144 1522
137 1168 1569
137 3865 1008
138 3439 1780
138 3584 1456
138 1752 818
138 1429 1498
138 2021 194
138 4646 300
138 575 22
138 1460 649
138 875 1136
138 2408 23
138 1595 400
138 1108 813
138 1603 707
139 160 1224
139 2241 1514
139 1917 1236
139 3160 1806
139 4988 1502
139 1693 1250
139 3461 492
139 2852 956
140 3456 1636
140 3980 512
140 1079 1553
140 4297 532
140 3061 1456
140 551 1543
140 2257 389
140 3593 1771
140 3636 1013
140 205 1612
140 3417 1993
140 4706 490
140 2677 1411
140 2232 1579
140 1316 440
140 547 1575
140 145 1841
140 939 1470
140 4534 58
140 304 1939
140 3418 247
140 2893 929
141 1465 1271
141 1192 615
141 582 1142
141 4416 114
141 1171 1865
141 1813 1471
141 2211 1050
141 4772 1588
141 1487 948
141 2179 753
142 1504 1760
142 1234 371
142 1925 1483
142 1473 1830
142 2786 122
142 3180 1341
142 4820 1473
142 1655 1719
142 1191 869
142 1340 1108
142 4808 1311
142 3960 1856
142 1107 1148
142 3969 1889
142 2995 1190
142 765 433
142 2006 1042
142 2407 278
142 1323 10
142 3403 785
142 2428 248
142 4075 213
142 4141 1978
142 3969 1034
143 1891 1300
143 765 625
143 3190 1651
143 1602 112
143 712 469
143 1356 551
143 3307 1089
143 1152 1964
143 3424 727
143 3185 1569
143 4234 334
143 1371 1422
143 3962 1239
143 4641 330
143 4103 241
143 3563 1146
144 556 852
144 1040 457
144 4651 241
144 2876 365
144 3905 20
144 3340 1299
144 1785 356
144 2103 895
144 4424 319
144 2424 323
144 1833 1473
144 280 1264
144 2000 1432
144 4608 1507
144 1803 1893
144 4128 1529
144 2591 1863
144 3298 0
144 826 142
144 2138 1801
144 2605 170
145 2255 1377
145 337 1883
145 2886 1786
145 367 254
145 1740 1226
145 2715 1758
145 2299 1352
145 929 532
145 4771 526
145 4834 820
145 3053 1545
145 219 1281
145 4194 1031
145 2238 396
145 2252 1401
145 219 938
145 2319 701
145 4522 192
145 2485 526
146 1655 410
146 3051 1323
146 2415 1508
146 875 639
146 1231 430
146 951 40
146 168 170
146 4192 1441
146 4947 686
146 3453 1580
146 3114 375
146 4540 1019
147 1986 960
147 3737 662
147 468 1264
147 2831 1270
147 4099 914
147 1475 1988
147 3492 1304
147 4983 6
148 2321 1002
148 2014 1195
148 1339 1306
148 3004 1326
148 2055 759
148 4306 574
148 4591 44
148 2756 1106
148 1648 1103
148 1162 1363
148 4091 1309
148 1669 908
148 3556 1761
148 1032 657
148 3307 656
148 4895 111
148 617 1861
149 1739 710
149 2956 680
149 2261 973
149 1975 1148
149 767 485
149 3557 907
149 3408 900
149 4563 25
149 1871 329
149 2157 915
149 2806 1689
149 1423 1241
149 3252 48
149 2716 104
149 1982 688
149 2456 646
149 1189 1764
149 3960 1116
149 4831 1767
149 699 1997
150 236 1943
150 3648 1458
150 2613 10
150 2500 1576
150 450 1729
150 1701 826
151 1661 962
151 1369 574
151 3331 840
151 2910 255
151 2125 353
151 3378 1130
151 2131 1101
151 595 1200
151 1822 1722
151 2644 1021
151 3700 1568
151 3191 665
151 4198 66
151 2746 1682
151 2068 508
151 531 1348
152 3105 872
152 3863 1103
152 4327 1151
152 778 1543
152 2690 15
152 1693 305
152 3557 1908
152 2627 1004
152 2281 974
152 1544 1467
152 931 1501
152 753 881
152 4449 334
153 4280 1866
153 1114 1398
153 4307 1615
153 582 1318
153 2888 1968
153 1402 385
153 2598 1489
153 1096 760
153 294 505
153 381 1337
153 1835 1774
153 2900 1112
153 4384 568
153 2769 255
153 4028 174
153 3638 1796
153 2174 277
153 2509 1830
153 1768 1443
153 4851 304
153 379 1935
154 186 1714
154 1846 710
154 2539 714
154 2722 1627
154 3233 294
154 2131 1001
154 1855 696
154 1515 1459
154 3138 371
154 3255 1722
155 2512 1976
155 3033 1948
155 4114 1845
155 4731 1508
155 1115 1902
155 2486 681
155 4941 1198
155 561 1883
155 3335 902
155 4510 1698
155 4464 1017
155 3907 485
155 4698 1087
155 2441 308
155 1278 818
155 1759 575
155 3852 1582
155 2745 1827
155 4580 927
155 983 903
155 2791 766
155 2917 1506
155 1266 1085
156 3439 606
156 1272 277
156 1805 874
156 2018 157
156 4986 1520
156 2946 752
156 1077 643
156 2399 1612
156 2166 751
156 4434 116
156 4301 940
156 4348 1263
157 1670 1971
157 703 1917
157 4473 1105
157 646 419
157 3495 801
157 4541 1762
157 4898 1135
157 2682 595
157 962 779
157 1458 435
158 399 67
158 3728 1426
158 3630 1255
158 3688 1429
158 3022 1546
158 3214 900
158 3145 163
158 3103 534
158 2332 1333
158 2511 587
159 1370 782
159 1982 634
159 4215 163
159 2453 1927
159 636 1366
159 4768 642
159 1911 1960
159 205 1797
159 1749 1591
159 3819 1802
159 4650 1319
159 4032 868
159 316 1355
159 1427 897
159 1963 168
159 239 37
160 2942 1839
160 1696 600
160 4217 603
160 4374 1917
160 4060 1898
160 2279 1907
160 3922 1016
160 1379 395
160 2174 318
160 1380 1402
160 1391 1804
161 878 99
161 1683 1139
161 1035 1728
161 1434 1530
161 4594 1523
161 272 1709
161 4305 731
161 1176 1290
161 2302 1604
161 1269 202
161 3928 41
161 4406 1220
161 4847 1378
161 3847 129
162 2659 606
162 1870 777
162 4285 423
162 818 1571
162 1392 1667
162 4688 1240
162 3789 700
162 4114 1650
162 3553 1061
162 4039 5
162 1422 418
162 4573 410
162 4767 215
162 2074 1831
163 2583 54
163 4709 1019
163 2497 614
163 1728 1701
163 2404 1803
163 501 1560
163 2030 1010
163 2512 9
163 3927 1040
163 3092 93
163 1100 434
163 3257 1191
164 457 1466
164 4162 1940
164 3816 1659
164 2934 638
164 2876 518
164 2064 997
164 1779 592
164 338 1893
164 3402 162
165 3968 1410
165 4248 1794
165 1254 1865
165 3391 491
165 1010 1201
165 3700 1085
165 1588 40
165 2947 1912
165 3468 116
165 3262 1005
165 3173 638
165 3036 1200
165 2753 547
165 3113 1006
165 4022 268
165 538 486
165 4658 597
165 1266 1200
165 536 92
165 387 1146
165 3588 1933
165 4646 1867
166 1035 1289
166 1483 1065
166 448 35
166 4061 671
166 2284 1525
166 4476 1397
166 958 1191
166 4036 291
166 4626 1928
166 1558 74
166 1776 55
166 738 1871
166 1673 543
166 2546 1412
166 4373 1480
166 2813 1849
167 2657 1057
167 2180 1410
167 1388 283
167 4894 365
167 4753 1158
167 1791 1867
167 3577 789
167 4018 1780
167 1413 1319
167 3754 1636
167 329 932
167 2742 1422
167 3184 685
167 3095 337
167 2253 130
167 2235 984
167 1180 1608
167 4577 1819
167 2683 1509
167 3944 693
167 988 1528
167 1285 1217
167 2351 263
167 1842 607
168 3056 1959
168 1038 1112
168 3855 1205
168 4559 1135
168 2670 491
168 2092 322
168 3869 1931
168 483 213
168 3473 1710
168 4765 989
168 4933 1921
168 417 1138
168 4340 1153
168 2230 989
168 2294 195
168 1293 1095
168 3943 1414
168 3627 1189
168 463 779
168 2881 191
168 1658 546
169 769 1156
169 4487 422
169 2233 174
169 3312 1414
169 2379 1753
169 979 124
169 3467 709
169 3180 522
169 463 1436
169 1754 1227
169 2430 622
169 4201 236
170 2832 546
170 1123 1767
170 4901 1721
170 818 1747
170 1463 1448
170 397 168
170 2695 955
170 583 566
170 905 1338
170 3756 43
170 1837 83
170 1984 836
170 3633 1536
170 4310 1000
170 3832 772
170 1032 961
170 559 1410
170 648 370
170 3937 1195
171 223 221
171 782 1277
171 2341 1975
171 4927 1050
171 2415 1694
171 1853 1000
171 275 1631
171 3793 331
171 3885 1735
171 4291 1742
171 2492 709
171 2167 1423
171 1152 61
171 4355 1193
171 580 1572
171 2168 420
172 1328 1416
172 4265 1578
172 3111 700
172 2616 1633
172 3830 1258
172 3947 1431
172 1639 1618
172 4156 1999
172 4021 383
172 4155 1304
172 2454 986
172 1167 594
172 3125 725
172 3472 1051
172 593 1611
172 2696 1957
172 4590 268
172 460 107
172 4326 35
172 4201 779
172 823 844
172 3041 1987
172 4385 1367
172 1027 715
172 2799 304
173 4789 896
173 2736 1380
173 1056 757
173 3495 1710
173 4834 233
173 4230 560
173 4734 187
173 2935 602
173 2829 1147
174 2152 1454
174 832 757
174 220 1426
174 2711 1218
174 4093 326
174 4074 829
174 495 1172
174 4290 1118
174 1870 898
174 2633 1547
174 4862 1567
174 194 766
174 284 1763
174 2983 1189
174 4633 542
174 2690 102
174 3975 312
174 2524 1151
174 424 1316
174 727 657
174 1797 142
175 2124 1940
175 2810 1047
175 2420 1507
175 2704 1657
175 2278 725
175 3063 1601
175 4287 824
175 1121 768
175 4267 1532
175 3231 1080
176 4857 976
176 4100 696
176 4728 426
176 4144 199
176 3797 981
176 1151 1395
176 3300 593
176 3194 1880
176 512 798
176 646 1164
176 1246 622
176 3725 1228
176 3315 308
176 4505 1679
176 1359 905
176 1104 418
176 943 1551
177 1472 1660
177 4839 451
177 4686 1317
177 3161 1663
177 4031 463
177 4127 1061
177 3251 822
177 4234 1469
177 3190 901
177 4162 1531
177 836 412
177 4887 1555
177 2673 1240
177 3690 1551
177 3038 703
177 2127 1427
177 4010 0
177 1657 900
177 4840 143
177 2474 1191
177 3245 1727
178 4495 1834
178 3881 1205
178 3378 1160
178 1340 1063
178 674 746
178 4022 87
178 4526 747
178 4123 328
178 4554 1525
178 228 1840
178 3281 1492
178 4387 623
178 4768 1203
178 2443 587
178 2644 501
178 347 1255
178 3644 1681
178 2184 1808
179 3082 1856
179 3276 470
179 4588 1432
179 2941 947
179 2815 933
179 3097 1419
179 1474 199
179 438 566
179 4622 210
179 4994 226
180 1013 1910
180 605 1321
180 2723 27
180 1360 1886
180 2762 1512
180 3849 714
180 4669 405
180 3046 617
180 445 838
180 4864 825
180 4959 1545
180 3985 1528
180 4547 1119
180 4938 969
180 591 132
180 2585 261
180 1547 1244
180 2748 495
180 1523 1780
180 572 1601
181 4599 1558
181 3183 1987
181 2568 1054
181 2859 1580
181 3775 1461
181 2847 807
182 659 447
182 4038 567
182 668 516
182 1986 1999
182 1985 169
182 2461 1377
182 906 1681
182 2421 680
182 4204 1248
182 3907 918
182 2297 172
182 2696 347
182 4156 193
183 2927 470
183 1773 690
183 2951 1413
183 446 898
183 255 404
183 4161 1827
183 3259 1661
183 3135 1569
183 2820 545
183 189 17
184 3534 1093
184 4427 1711
184 712 486
184 460 874
184 1091 1532
184 381 790
184 1123 383
184 639 1626
184 748 687
185 4778 1716
185 2853 444
185 1991 7
185 215 1304
185 1436 364
185 2083 744
185 3067 383
185 4707 291
185 4506 1289
185 4523 1736
185 1319 916
185 3874 407
186 3602 854
186 272 194
186 4894 506
186 997 1635
186 4648 673
186 3599 1429
186 4683 194
186 880 234
186 3456 1230
186 3195 1268
186 2470 267
186 4602 1794
186 1510 843
186 2312 1758
186 3448 1343
186 2510 507
186 731 1294
186 209 755
186 4042 1127
186 4480 23
187 940 1668
187 1415 1005
187 526 1082
187 3025 1889
187 1684 1095
187 3100 961
187 3330 264
187 2236 1857
187 1507 266
187 781 392
187 817 196
187 4228 1471
187 786 1696
187 2047 216
188 4406 1584
188 2582 827
188 4225 322
188 4449 1926
188 2763 863
188 4046 1654
188 3479 601
188 3243 619
188 2377 96
188 1581 1549
189 2870 1436
189 3739 1883
189 3476 1653
189 2008 729
189 2847 1838
189 572 1170
189 609 851
189 672 851
189 3051 1100
189 2649 905
189 4524 1377
189 1050 271
189 4274 1300
189 4823 725
189 953 1044
189 3469 742
189 3296 117
189 2588 361
189 1809 921
189 2298 780
189 2113 886
189 3662 1870
189 1197 618
189 4508 387
190 731 1254
190 1515 289
190 2110 623
190 2932 637
190 4791 1902
190 3891 1969
190 1128 994
190 1924 1902
190 2659 1095
190 247 1380
190 817 894
190 1253 1218
191 230 1509
191 3448 1925
191 4052 109
191 4913 779
191 4166 1635
191 4816 632
191 222 746
191 4725 1119
191 2885 344
191 4282 707
191 1824 665
191 2410 1457
191 1249 1412
191 1593 213
191 612 390
191 2049 1853
191 2385 139
191 2414 1114
192 3766 802
192 3523 19
192 3731 1013
192 3461 1961
192 2735 1770
192 4295 1694
192 3024 20
192 1683 1535
192 4509 986
192 3766 973
192 4557 908
192 2210 303
192 1074 592
192 2799 875
192 1327 1968
192 428 249
192 1187 1623
192 761 1519
193 4370 1314
193 4192 14
193 3970 1409
193 344 676
193 4297 121
193 3334 901
193 3350 1468
193 4797 1627
193 1752 1070
193 2610 1383
193 1362 1064
193 948 1388
193 2211 1344
193 4464 1891
193 4944 1437
193 1364 1018
193 3320 93
193 2839 623
193 260 439
193 1496 456
193 2724 1390
193 1946 578
194 548 1627
194 898 1124
194 3061 1392
194 4227 1283
194 4297 229
194 3742 1809
194 3829 221
194 4885 1141
194 1777 597
194 1595 466
194 3539 1462
194 1871 1441
194 1199 191
194 779 1914
194 2305 1740
194 4865 1290
194 3684 916
194 2766 1227
195 2882 1876
195 1439 896
195 2243 1928
195 1341 513
195 701 541
195 310 245
195 4557 1868
195 196 1808
195 2829 890
195 2310 1317
195 3009 919
195 4178 1969
196 2137 1742
196 4257 763
196 4343 174
196 2166 80
196 2712 35
196 2745 1474
196 1401 1660
196 2904 1060
196 4495 1783
197 2325 777
197 4335 24
197 3728 112
197 2762 1563
197 2353 914
197 4917 1582
197 3408 1727
197 3202 834
197 1029 1035
197 775 220
197 4213 288
197 585 1103
197 2500 111
197 1939 1404
198 2651 409
198 845 757
198 610 35
198 3388 411
198 821 623
198 543 1163
198 447 26
198 2531 14
198 4051 323
198 391 337
198 2320 566
198 1970 349
198 2609 802
198 418 624
198 3255 409
198 3695 212
199 348 269
199 3618 981
199 4497 1562
199 4847 1391
199 503 278
199 3899 86
199 3547 1149
199 2005 103
199 1084 1652
199 2492 895
199 277 1024
199 1023 523
199 2191 1865
199 4473 1828
199 3946 228
199 214 913
199 3458 1920
200 3987 615
200 3980 1690
200 3545 1704
200 4985 1406
200 3333 571
200 2158 1824
200 3236 1725
200 4414 184
200 2870 1966
200 1094 615
200 2698 97
200 1243 468
200 2491 775
200 1646 831
200 4484 786
200 2216 280
200 1028 1198
201 4485 1214
201 4071 1769
201 1108 1024
201 449 1806
201 3019 1909
201 4378 1851
201 1750 591
201 2079 511
201 1658 420
201 1048 1278
201 2535 778
201 685 66
201 3940 1387
201 4251 179
201 3095 1071
201 3782 129
201 2759 348
201 4788 1915
201 3155 1266
201 4206 1315
201 4236 1535
201 4453 853
201 3413 1262
201 2827 1097
201 2822 45
201 2785 1460
201 2135 1830
202 796 384
202 3857 1134
202 1880 1855
202 2535 1499
202 4818 926
202 2920 763
202 2347 206
202 645 1604
202 795 431
202 4071 596
202 4613 942
202 4415 194
202 4843 677
202 1754 1107
202 1017 1803
202 3282 133
202 2644 2
202 1970 1886
202 3250 1403
202 3280 1830
202 3948 1452
202 4815 367
203 2279 637
203 1951 444
203 3370 1912
203 1421 1762
203 4768 393
203 3350 1170
203 1479 1880
203 925 1630
203 1674 1247
203 1191 1381
203 2426 1451
203 751 434
203 3977 378
203 4181 935
203 3616 1205
203 4366 1005
203 1088 1711
203 3752 1820
203 1647 249
203 2426 1649
203 1165 930
203 4005 1966
203 575 1131
204 1394 121
204 2422 921
204 1543 424
204 1284 1344
204 987 484
204 4679 386
204 1741 1607
204 3139 647
204 4790 548
204 232 365
204 3532 1332
204 1611 1944
204 1473 131
204 855 232
204 2848 1153
204 1148 267
204 2590 1701
204 3718 1362
204 1794 599
204 1754 489
204 435 1187
204 1192 1480
204 433 1592
205 1401 1075
205 4300 677
205 3054 135
205 3311 1725
205 2559 988
205 636 518
205 2784 278
205 2432 1754
205 430 1133
205 1250 1219
205 3982 706
205 2939 1710
205 4721 1720
205 788 974
205 330 1501
205 3354 566
205 3900 753
205 338 1851
206 1470 584
206 1816 265
206 4274 1121
206 3029 291
206 1498 786
206 3083 1621
206 2484 650
206 3010 1649
206 4245 294
206 3299 70
206 881 845
206 2558 1135
207 3297 548
207 987 186
207 2607 1229
207 324 30
207 3418 1897
207 1621 390
207 4851 149
207 1377 1848
207 2194 1199
207 1383 1564
207 1071 106
207 4892 1806
208 2361 668
208 3380 223
208 4021 1468
208 3285 949
208 4641 564
208 4344 522
208 3343 435
208 3864 863
208 1930 1639
208 4642 1424
208 1676 1116
209 2672 478
209 3437 470
209 864 1825
209 974 1362
209 1515 268
209 3433 223
209 3768 1635
209 1694 293
209 4734 315
209 2002 1190
209 4149 1577
209 710 1732
209 233 1444
209 4309 903
209 3775 72
209 3459 1889
209 1971 1985
210 3997 1908
210 1631 252
210 4953 659
210 3610 100
210 1108 1799
210 3985 1368
210 4182 1793
210 3251 395
210 4992 923
210 1580 1624
210 1298 716
211 4518 1492
211 2689 539
211 1297 1318
211 958 1506
211 3688 1790
211 4570 422
211 4948 450
211 4623 440
211 4521 1970
211 3842 1017
211 3761 1858
211 1439 1753
211 2514 1600
211 2121 1448
212 4924 340
212 2661 1272
212 4345 1164
212 1847 1656
212 4113 502
212 3208 1676
212 1685 162
212 2758 1151
212 2248 1390
212 1161 209
212 3543 1811
212 541 1943
213 2389 1215
213 1716 81
213 4099 516
213 293 1933
213 1307 137
213 4918 1915
213 2140 200
213 4531 370
213 925 1687
213 1202 746
213 1494 187
213 1201 153
213 2141 629
213 1688 843
213 3304 1416
213 2606 1502
213 2320 1354
213 1823 140
213 1398 1077
213 2138 41
213 2696 1586
213 1627 429
213 3471 1208
213 4889 331
213 1200 996
213 4091 1711
213 568 554
213 3691 406
213 4051 1640
213 4300 1513
213 2097 601
213 4438 123
213 3241 106
213 698 453
213 3554 1592
213 390 1360
214 3325 1197
214 2976 991
214 1699 1289
214 541 1300
214 2613 626
214 4825 935
214 2396 1390
214 3073 451
214 2712 1344
214 2954 1148
214 3363 1869
214 3103 1035
214 1197 1233
214 1754 1911
215 4064 1939
215 4475 87
215 4377 1983
215 4485 390
215 1385 358
215 247 1680
215 4290 211
215 3138 159
215 1718 1961
215 3919 1704
215 2083 619
215 4106 1951
216 3816 969
216 1409 13
216 3238 1576
216 2310 1073
216 1992 1234
216 2158 1998
216 1462 1892
216 2461 1435
216 2809 1530
216 3441 1994
216 4692 1826
216 4268 967
216 732 270
216 4289 1183
216 2750 1719
216 4139 1530
216 4582 1164
216 666 816
216 4215 1358
216 729 1761
216 4729 1259
216 4987 1832
216 4505 921
216 2153 566
216 482 1255
216 367 1317
216 2325 1778
216 2765 803
216 1245 1078
217 2354 1701
217 1366 855
217 498 321
217 4599 1958
217 4231 591
217 4997 472
217 273 1481
217 3459 42
217 1837 1421
217 4188 1022
218 1505 158
218 2549 357
218 4410 467
218 2235 128
218 2606 1332
218 961 1972
218 3528 1705
218 1544 260
218 3920 1527
218 2591 1480
218 230 286
218 4911 190
218 2730 1037
218 3943 997
218 4833 1559
218 2251 1522
219 1879 798
219 2840 1244
219 1552 25
219 1261 1945
219 4683 1055
219 2140 1223
219 4970 472
219 3459 139
219 328 1405
219 3970 118
219 969 1940
219 3727 1180
219 3445 804
219 3005 1282
219 3804 1207
219 560 436
